route_id,Car,Datetime,Id,Capacity,Address,fill_level,Latitude,Longitude
3,SB-45-SOM,2024-10-15 04:32:20+00:00,ZKJCGY,120L,"Strada Andrei Șaguna 17, Sibiu, Romania",57.0,45.7928143,24.1449834
3,SB-45-SOM,2024-10-15 04:33:27+00:00,ZC27JX,240L,"Strada Andrei Șaguna 21, Sibiu, Romania",74.0,45.7930014,24.1446709
3,SB-45-SOM,2024-10-15 04:34:59+00:00,U656,120L,"Strada Andrei Șaguna 23, Sibiu, Romania",28.0,45.7931435,24.1445804
3,SB-45-SOM,2024-10-15 04:49:26+00:00,E65XU2,240L,"Strada Pacii 12, Sibiu, Romania",35.0,45.788583,24.174821
3,SB-45-SOM,2024-10-15 04:51:23+00:00,MCUN5O,120L,"Strada Vasile Aaron 33, Sibiu, Romania",88.0,45.787744,24.173273
3,SB-45-SOM,2024-10-15 04:52:12+00:00,NKXK3O,1.100L,"Strada Iezer 14, Sibiu, Romania",20.0,45.7870728,24.1741736
3,SB-45-SOM,2024-10-15 04:52:32+00:00,DSGBQY,120L,"Strada Vasile Aaron 29, Sibiu, Romania",35.0,45.7875761,24.1729073
3,SB-45-SOM,2024-10-15 04:54:54+00:00,LOCZQ2,240L,"Strada Vasile Aaron 18, Sibiu, Romania",9.0,45.7850693,24.1684584
3,SB-45-SOM,2024-10-15 04:55:34+00:00,LOCZQ2,240L,"Strada Vasile Aaron 18, Sibiu, Romania",100.0,45.7850693,24.1684584
3,SB-45-SOM,2024-10-15 04:55:42+00:00,3WEG,120L,"Strada Vasile Aaron 27, Sibiu, Romania",72.0,45.785382,24.1683395
3,SB-45-SOM,2024-10-15 04:56:24+00:00,CZBI,120L,"Strada Giuseppe Garibaldi 16, Sibiu, Romania",23.0,45.7855172,24.1686715
3,SB-45-SOM,2024-10-15 04:57:13+00:00,2JRZ,120L,"Strada Vasile Aaron 26, Sibiu, Romania",63.0,45.787053,24.1731
3,SB-45-SOM,2024-10-15 04:59:34+00:00,CEAV,120L,"Strada Șoimului 3, Sibiu, Romania",98.0,45.7831812,24.1674577
3,SB-45-SOM,2024-10-15 05:03:59+00:00,R3HR,120L,"Strada Vasile Aaron 13 A, Sibiu, Romania",48.0,45.7840598,24.1654252
3,SB-45-SOM,2024-10-15 05:04:27+00:00,EC56ZN,120L,"Strada Vasile Aaron 11, Sibiu, Romania",98.0,45.7840447,24.1652102
3,SB-45-SOM,2024-10-15 05:05:04+00:00,5GTH,120L,"Strada Vasile Aaron 9, Sibiu, Romania",35.0,45.7838863,24.1651759
3,SB-45-SOM,2024-10-15 05:05:06+00:00,XQZ5,120L,"Strada Vasile Aaron 9, Sibiu, Romania",81.0,45.7838863,24.1651759
3,SB-45-SOM,2024-10-15 05:05:47+00:00,YL4U,120L,"Strada Vasile Aaron 7, Sibiu, Romania",95.0,45.7838152,24.1650557
3,SB-45-SOM,2024-10-15 05:06:07+00:00,QRBP,120L,"Strada Vasile Aaron 6, Sibiu, Romania",23.0,45.7835044,24.1652288
3,SB-45-SOM,2024-10-15 05:06:43+00:00,SQT33G,120L,"Strada Vasile Aaron 5, Sibiu, Romania",22.0,45.7836665,24.1649232
3,SB-45-SOM,2024-10-15 05:06:46+00:00,RPN47O,240L,"Strada Vasile Aaron 5, Sibiu, Romania",61.0,45.7836665,24.1649232
3,SB-45-SOM,2024-10-15 05:07:33+00:00,ZKSMUP,120L,"Strada Vasile Aaron 2, Sibiu, Romania",95.0,45.783313,24.1649966
3,SB-45-SOM,2024-10-15 05:07:36+00:00,P7IQ,120L,"Strada Vasile Aaron 4, Sibiu, Romania",36.0,45.7834082,24.1651564
3,SB-45-SOM,2024-10-15 05:08:16+00:00,XDM2,120L,"Strada Ștefan cel Mare 192, Sibiu, Romania",11.0,45.7905429,24.2084769
3,SB-45-SOM,2024-10-15 05:08:26+00:00,TPCE6T,120L,"Strada Vasile Aaron 1, Sibiu, Romania",54.0,45.7834505,24.1645269
3,SB-45-SOM,2024-10-15 05:08:29+00:00,Q7U2GS,120L,"Bulevardul G-ral Vasile Milea 35, Sibiu, Romania",12.0,45.7832878,24.1642921
3,SB-45-SOM,2024-10-15 05:18:42+00:00,XYLCCQ,1.100L,"Strada Fabricii 8, Sibiu, Romania",22.0,45.795612,24.162611
3,SB-45-SOM,2024-10-15 05:19:24+00:00,RVTUKK,1.100L,"Strada Fabricii 8, Sibiu, Romania",88.0,45.795612,24.162611
3,SB-45-SOM,2024-10-15 05:19:54+00:00,C6ZHR2,1.100L,"Strada Fabricii 8, Sibiu, Romania",98.0,45.795612,24.162611
3,SB-45-SOM,2024-10-15 05:22:43+00:00,NCOS,1.100L,"Strada Serbota 23, Sibiu, Romania",29.0,45.7944925,24.1637186
3,SB-45-SOM,2024-10-15 05:27:47+00:00,E6PUYX,1.100L,"Piața 1 Decembrie 1918 1, Sibiu, Romania",16.0,45.80020409999999,24.1603298
3,SB-45-SOM,2024-10-15 05:30:31+00:00,WOQ7CW,1.100L,"Strada Uzinei 3, Sibiu, Romania",61.0,45.7992753,24.160406
3,SB-45-SOM,2024-10-15 05:30:34+00:00,WOQ7CW,1.100L,"Strada Uzinei 3, Sibiu, Romania",83.0,45.7992753,24.160406
3,SB-45-SOM,2024-10-15 05:32:15+00:00,OVU6LL,1.100L,"Strada Uzinei 9, Sibiu, Romania",88.0,45.7986735,24.1600755
3,SB-45-SOM,2024-10-15 05:44:35+00:00,KXCA,120L,"Strada G-ral Gheorghe Magheru 55, Sibiu, Romania",85.0,45.79938079999999,24.1589113
3,SB-45-SOM,2024-10-15 05:51:11+00:00,JVLS,1.100L,"Strada Autogarii 5, Sibiu, Romania",12.0,45.7960439,24.1307571
3,SB-45-SOM,2024-10-15 05:52:52+00:00,5OAGB7,1.100L,"Strada Regele Ferdinand 6, Sibiu, Romania",58.0,45.8017157,24.1577285
3,SB-45-SOM,2024-10-15 05:53:16+00:00,MKURSO,1.100L,"Strada Regele Ferdinand 6, Sibiu, Romania",18.0,45.8017157,24.1577285
3,SB-45-SOM,2024-10-15 05:56:19+00:00,XOXCRA,1.100L,"Strada Abatorului 2, Sibiu, Romania",48.0,45.8028024,24.1566407
3,SB-45-SOM,2024-10-15 05:57:43+00:00,2SSUON,1.100L,"Strada Abatorului 4, Sibiu, Romania",99.0,45.80266959999999,24.1567423
3,SB-45-SOM,2024-10-15 05:58:02+00:00,WDMXDG,1.100L,"Strada Abatorului 4, Sibiu, Romania",11.0,45.80266959999999,24.1567423
3,SB-45-SOM,,,,"DN1 FN, Cristian 557085",,45.7881108,24.0277246
